x,y
102.593, -2.29813
102.599, -2.29839
102.604, -2.29864
102.61, -2.29889
102.615, -2.29914
102.62, -2.29938
102.626, -2.29962
102.631, -2.29986
102.637, -2.3001
102.642, -2.30033
102.648, -2.30056
102.653, -2.30079
102.658, -2.30102
102.664, -2.30124
102.669, -2.30146
102.675, -2.30168
102.68, -2.30189
102.686, -2.3021
102.691, -2.30231
102.696, -2.30252
102.702, -2.30272
102.707, -2.30292
102.713, -2.30312
102.718, -2.30332
102.724, -2.30351
102.729, -2.3037
102.734, -2.30389
102.74, -2.30407
102.745, -2.30426
102.751, -2.30444
102.756, -2.30461
102.762, -2.30479
102.767, -2.30496
102.772, -2.30513
102.778, -2.3053
102.783, -2.30546
102.789, -2.30562
102.794, -2.30578
102.8, -2.30593
102.805, -2.30609
102.81, -2.30624
102.816, -2.30639
102.821, -2.30653
102.827, -2.30667
102.832, -2.30681
102.838, -2.30695
102.843, -2.30708
102.848, -2.30722
102.854, -2.30734
102.859, -2.30747
102.865, -2.30759
102.87, -2.30772
102.876, -2.30783
102.881, -2.30795
102.886, -2.30806
102.892, -2.30817
102.897, -2.30828
102.903, -2.30839
102.908, -2.30849
102.914, -2.30859
102.919, -2.30869
102.924, -2.30878
102.93, -2.30887
102.935, -2.30896
102.941, -2.30905
102.946, -2.30913
102.952, -2.30921
102.957, -2.30929
102.963, -2.30937
102.968, -2.30944
102.973, -2.30951
102.979, -2.30958
102.984, -2.30965
102.99, -2.30971
102.995, -2.30977
103.001, -2.30983
103.006, -2.30988
103.011, -2.30993
103.017, -2.30998
103.022, -2.31003
103.028, -2.31007
103.033, -2.31012
103.039, -2.31016
103.044, -2.31019
103.049, -2.31023
103.055, -2.31026
103.06, -2.31029
103.066, -2.31031
103.071, -2.31034
103.077, -2.31036
103.082, -2.31038
103.087, -2.31039
103.093, -2.3104
103.098, -2.31041
103.104, -2.31042
103.109, -2.31043
103.115, -2.31043
103.12, -2.31043
103.125, -2.31043
103.131, -2.31042
103.136, -2.31041
103.142, -2.3104
103.147, -2.31039
103.153, -2.31038
103.158, -2.31036
103.164, -2.31034
103.169, -2.31031
103.174, -2.31029
103.18, -2.31026
103.185, -2.31023
103.191, -2.31019
103.196, -2.31016
103.202, -2.31012
103.207, -2.31008
103.212, -2.31003
103.218, -2.30999
103.223, -2.30994
103.229, -2.30988
103.234, -2.30983
103.24, -2.30977
103.245, -2.30971
103.25, -2.30965
103.256, -2.30958
103.261, -2.30952
103.267, -2.30945
103.272, -2.30937
103.278, -2.3093
103.283, -2.30922
103.288, -2.30914
103.294, -2.30906
103.299, -2.30897
103.305, -2.30888
103.31, -2.30879
103.316, -2.3087
103.321, -2.3086
103.327, -2.30851
103.332, -2.3084
103.337, -2.3083
103.343, -2.30819
103.348, -2.30809
103.354, -2.30797
103.359, -2.30786
103.365, -2.30774
103.37, -2.30762
103.375, -2.3075
103.381, -2.30738
103.386, -2.30725
103.392, -2.30712
103.397, -2.30699
103.403, -2.30686
103.408, -2.30672
103.413, -2.30658
103.419, -2.30644
103.424, -2.30629
103.43, -2.30614
103.435, -2.30599
103.441, -2.30584
103.446, -2.30569
103.451, -2.30553
103.457, -2.30537
103.462, -2.30521
103.468, -2.30504
103.473, -2.30487
103.479, -2.3047
103.484, -2.30453
103.489, -2.30436
103.495, -2.30418
103.5, -2.304
103.506, -2.30381
103.511, -2.30363
103.517, -2.30344
103.522, -2.30325
103.527, -2.30306
103.533, -2.30286
103.538, -2.30266
103.544, -2.30246
103.549, -2.30226
103.555, -2.30205
103.56, -2.30184
103.565, -2.30163
103.571, -2.30142
103.576, -2.3012
103.582, -2.30098
103.587, -2.30076
103.593, -2.30054
103.598, -2.30031
103.603, -2.30008
103.609, -2.29985
103.614, -2.29962
103.62, -2.29938
103.625, -2.29914
103.631, -2.2989
103.636, -2.29866
103.641, -2.29841
103.647, -2.29816
103.652, -2.29791
103.658, -2.29766
103.663, -2.2974
103.669, -2.29714
103.674, -2.29688
103.679, -2.29661
103.685, -2.29635
103.69, -2.29608
103.696, -2.29581
103.701, -2.29553
103.707, -2.29526
103.712, -2.29498
103.717, -2.29469
103.723, -2.29441
103.728, -2.29412
103.734, -2.29383
103.739, -2.29354
103.745, -2.29325
103.75, -2.29295
103.755, -2.29265
103.761, -2.29235
103.766, -2.29204
103.772, -2.29174
103.777, -2.29143
103.783, -2.29112
103.788, -2.2908
103.793, -2.29048
103.799, -2.29017
103.804, -2.28984
103.81, -2.28952
103.815, -2.28919
103.82, -2.28886
103.826, -2.28853
103.831, -2.2882
103.837, -2.28786
103.842, -2.28752
103.848, -2.28718
103.853, -2.28683
103.858, -2.28649
103.864, -2.28614
103.869, -2.28578
103.875, -2.28543
103.88, -2.28507
103.886, -2.28471
103.891, -2.28435
103.896, -2.28399
103.902, -2.28362
103.907, -2.28325
103.913, -2.28288
103.918, -2.2825
103.923, -2.28213
103.929, -2.28175
103.934, -2.28137
103.94, -2.28098
103.945, -2.2806
103.951, -2.28021
103.956, -2.27982
103.961, -2.27942
103.967, -2.27902
103.972, -2.27863
103.978, -2.27822
103.983, -2.27782
103.989, -2.27741
103.994, -2.277
103.999, -2.27659
104.005, -2.27618
104.01, -2.27576
104.016, -2.27534
104.021, -2.27492
104.026, -2.2745
104.032, -2.27407
104.037, -2.27364
104.043, -2.27321
104.048, -2.27278
104.054, -2.27234
104.059, -2.2719
104.064, -2.27146
104.07, -2.27102
104.075, -2.27057
104.081, -2.27012
104.086, -2.26967
104.091, -2.26922
104.097, -2.26876
104.102, -2.26831
104.108, -2.26784
104.113, -2.26738
104.118, -2.26692
104.124, -2.26645
104.129, -2.26598
104.135, -2.2655
104.14, -2.26503
104.146, -2.26455
104.151, -2.26407
104.156, -2.26359
104.162, -2.2631
104.167, -2.26261
104.173, -2.26212
104.178, -2.26163
104.183, -2.26114
104.189, -2.26064
104.194, -2.26014
104.2, -2.25964
104.205, -2.25913
104.21, -2.25862
104.216, -2.25811
104.221, -2.2576
104.227, -2.25709
104.232, -2.25657
104.238, -2.25605
104.243, -2.25553
104.248, -2.255
104.254, -2.25448
104.259, -2.25395
104.265, -2.25342
104.27, -2.25288
104.275, -2.25235
104.281, -2.25181
104.286, -2.25127
104.292, -2.25072
104.297, -2.25018
104.302, -2.24963
104.308, -2.24908
104.313, -2.24852
104.319, -2.24797
104.324, -2.24741
104.329, -2.24685
104.335, -2.24628
104.34, -2.24572
104.346, -2.24515
104.351, -2.24458
104.356, -2.24401
104.362, -2.24343
104.367, -2.24285
104.373, -2.24227
104.378, -2.24169
104.383, -2.24111
104.389, -2.24052
104.394, -2.23993
104.4, -2.23934
104.405, -2.23874
104.41, -2.23815
104.416, -2.23755
104.421, -2.23694
104.427, -2.23634
104.432, -2.23573
104.437, -2.23512
104.443, -2.23451
104.448, -2.2339
104.454, -2.23328
104.459, -2.23266
104.464, -2.23204
104.47, -2.23142
104.475, -2.23079
104.481, -2.23016
104.486, -2.22953
104.491, -2.2289
104.497, -2.22826
104.502, -2.22763
104.508, -2.22699
104.513, -2.22634
104.518, -2.2257
104.524, -2.22505
104.529, -2.2244
104.535, -2.22375
104.54, -2.22309
104.545, -2.22244
104.551, -2.22178
104.556, -2.22112
104.562, -2.22045
104.567, -2.21978
104.572, -2.21912
104.578, -2.21844
104.583, -2.21777
104.588, -2.21709
104.594, -2.21642
104.599, -2.21573
104.605, -2.21505
104.61, -2.21437
104.615, -2.21368
104.621, -2.21299
104.626, -2.21229
104.632, -2.2116
104.637, -2.2109
104.642, -2.2102
104.648, -2.2095
104.653, -2.20879
104.659, -2.20809
104.664, -2.20738
104.669, -2.20667
104.675, -2.20595
104.68, -2.20523
104.685, -2.20452
104.691, -2.20379
104.696, -2.20307
104.702, -2.20234
104.707, -2.20162
104.712, -2.20088
104.718, -2.20015
104.723, -2.19942
104.729, -2.19868
104.734, -2.19794
104.739, -2.19719
104.745, -2.19645
104.75, -2.1957
104.755, -2.19495
104.761, -2.1942
104.766, -2.19345
104.772, -2.19269
104.777, -2.19193
104.782, -2.19117
104.788, -2.1904
104.793, -2.18964
104.798, -2.18887
104.804, -2.1881
104.809, -2.18732
104.815, -2.18655
104.82, -2.18577
104.825, -2.18499
104.831, -2.18421
104.836, -2.18342
104.841, -2.18264
104.847, -2.18185
104.852, -2.18105
104.858, -2.18026
104.863, -2.17946
104.868, -2.17866
104.874, -2.17786
104.879, -2.17706
104.884, -2.17625
104.89, -2.17544
104.895, -2.17463
104.901, -2.17382
104.906, -2.173
104.911, -2.17218
104.917, -2.17136
104.922, -2.17054
104.927, -2.16972
104.933, -2.16889
104.938, -2.16806
104.944, -2.16723
104.949, -2.16639
104.954, -2.16556
104.96, -2.16472
104.965, -2.16388
104.97, -2.16303
104.976, -2.16219
104.981, -2.16134
104.986, -2.16049
104.992, -2.15964
104.997, -2.15878
105.003, -2.15792
105.008, -2.15706
105.013, -2.1562
105.019, -2.15534
105.024, -2.15447
105.029, -2.1536
105.035, -2.15273
105.04, -2.15185
105.045, -2.15098
105.051, -2.1501
105.056, -2.14922
105.062, -2.14834
105.067, -2.14745
105.072, -2.14656
105.078, -2.14567
105.083, -2.14478
105.088, -2.14389
105.094, -2.14299
105.099, -2.14209
105.104, -2.14119
105.11, -2.14028
105.115, -2.13938
105.121, -2.13847
105.126, -2.13756
105.131, -2.13664
105.137, -2.13573
105.142, -2.13481
105.147, -2.13389
105.153, -2.13297
105.158, -2.13204
105.163, -2.13112
105.169, -2.13019
105.174, -2.12926
105.179, -2.12832
105.185, -2.12739
105.19, -2.12645
105.195, -2.12551
105.201, -2.12456
105.206, -2.12362
105.212, -2.12267
105.217, -2.12172
105.222, -2.12077
105.228, -2.11981
105.233, -2.11885
105.238, -2.1179
105.244, -2.11693
105.249, -2.11597
105.254, -2.115
105.26, -2.11403
105.265, -2.11306
105.27, -2.11209
105.276, -2.11112
105.281, -2.11014
105.286, -2.10916
105.292, -2.10818
105.297, -2.10719
105.302, -2.1062
105.308, -2.10521
105.313, -2.10422
105.318, -2.10323
105.324, -2.10223
105.329, -2.10123
105.334, -2.10023
105.34, -2.09923
105.345, -2.09823
105.35, -2.09722
105.356, -2.09621
105.361, -2.0952
105.366, -2.09418
105.372, -2.09317
105.377, -2.09215
105.382, -2.09113
105.388, -2.0901
105.393, -2.08908
105.398, -2.08805
105.404, -2.08702
105.409, -2.08598
105.414, -2.08495
105.42, -2.08391
105.425, -2.08287
105.43, -2.08183
105.436, -2.08079
105.441, -2.07974
105.446, -2.07869
105.452, -2.07764
105.457, -2.07659
105.462, -2.07553
105.468, -2.07448
105.473, -2.07342
105.478, -2.07235
105.484, -2.07129
105.489, -2.07022
105.494, -2.06915
105.5, -2.06808
105.505, -2.06701
105.51, -2.06593
105.516, -2.06485
105.521, -2.06377
105.526, -2.06269
105.532, -2.06161
105.537, -2.06052
105.542, -2.05943
105.548, -2.05834
105.553, -2.05724
105.558, -2.05615
105.564, -2.05505
105.569, -2.05395
105.574, -2.05285
105.58, -2.05174
105.585, -2.05063
105.59, -2.04952
105.596, -2.04841
105.601, -2.0473
105.606, -2.04618
105.612, -2.04506
105.617, -2.04394
105.622, -2.04282
105.627, -2.04169
105.633, -2.04056
105.638, -2.03943
105.643, -2.0383
105.649, -2.03717
105.654, -2.03603
105.659, -2.03489
105.665, -2.03375
105.67, -2.0326
105.675, -2.03146
105.681, -2.03031
105.686, -2.02916
105.691, -2.02801
105.697, -2.02685
105.702, -2.0257
105.707, -2.02454
105.712, -2.02337
105.718, -2.02221
105.723, -2.02104
105.728, -2.01988
105.734, -2.01871
105.739, -2.01753
105.744, -2.01636
105.75, -2.01518
105.755, -2.014
105.76, -2.01282
105.765, -2.01164
105.771, -2.01045
105.776, -2.00926
105.781, -2.00807
105.787, -2.00688
105.792, -2.00568
105.797, -2.00448
105.803, -2.00328
105.808, -2.00208
105.813, -2.00088
105.818, -1.99967
105.824, -1.99846
105.829, -1.99725
105.834, -1.99604
105.84, -1.99482
105.845, -1.99361
105.85, -1.99239
105.856, -1.99116
105.861, -1.98994
105.866, -1.98871
105.871, -1.98748
105.877, -1.98625
105.882, -1.98502
105.887, -1.98379
105.893, -1.98255
105.898, -1.98131
105.903, -1.98007
105.908, -1.97882
105.914, -1.97757
105.919, -1.97633
105.924, -1.97507
105.93, -1.97382
105.935, -1.97257
105.94, -1.97131
105.945, -1.97005
105.951, -1.96879
105.956, -1.96752
105.961, -1.96626
105.967, -1.96499
105.972, -1.96372
105.977, -1.96244
105.982, -1.96117
105.988, -1.95989
105.993, -1.95861
105.998, -1.95733
106.004, -1.95604
106.009, -1.95476
106.014, -1.95347
106.019, -1.95218
106.025, -1.95089
106.03, -1.94959
106.035, -1.94829
106.04, -1.94699
106.046, -1.94569
106.051, -1.94439
106.056, -1.94308
106.062, -1.94177
106.067, -1.94046
106.072, -1.93915
106.077, -1.93783
106.083, -1.93652
106.088, -1.9352
106.093, -1.93387
106.098, -1.93255
106.104, -1.93122
106.109, -1.9299
106.114, -1.92857
106.12, -1.92723
106.125, -1.9259
106.13, -1.92456
106.135, -1.92322
106.141, -1.92188
106.146, -1.92054
106.151, -1.91919
106.156, -1.91784
106.162, -1.91649
106.167, -1.91514
106.172, -1.91378
106.177, -1.91243
106.183, -1.91107
106.188, -1.90971
106.193, -1.90834
106.198, -1.90698
106.204, -1.90561
106.209, -1.90424
106.214, -1.90287
106.219, -1.90149
106.225, -1.90012
106.23, -1.89874
106.235, -1.89736
106.241, -1.89597
106.246, -1.89459
106.251, -1.8932
106.256, -1.89181
106.262, -1.89042
106.267, -1.88902
106.272, -1.88763
106.277, -1.88623
106.283, -1.88483
106.288, -1.88342
106.293, -1.88202
106.298, -1.88061
106.304, -1.8792
106.309, -1.87779
106.314, -1.87638
106.319, -1.87496
106.324, -1.87354
106.33, -1.87212
106.335, -1.8707
106.34, -1.86928
106.345, -1.86785
106.351, -1.86642
106.356, -1.86499
106.361, -1.86355
106.366, -1.86212
106.372, -1.86068
106.377, -1.85924
106.382, -1.8578
106.387, -1.85635
106.393, -1.85491
106.398, -1.85346
106.403, -1.85201
106.408, -1.85056
106.414, -1.8491
106.419, -1.84764
106.424, -1.84618
106.429, -1.84472
106.434, -1.84326
106.44, -1.84179
106.445, -1.84032
106.45, -1.83885
106.455, -1.83738
106.461, -1.83591
106.466, -1.83443
106.471, -1.83295
106.476, -1.83147
106.482, -1.82999
106.487, -1.8285
106.492, -1.82701
106.497, -1.82552
106.502, -1.82403
106.508, -1.82254
106.513, -1.82104
106.518, -1.81954
106.523, -1.81804
106.529, -1.81654
106.534, -1.81503
106.539, -1.81353
106.544, -1.81202
106.549, -1.81051
106.555, -1.80899
106.56, -1.80748
106.565, -1.80596
106.57, -1.80444
106.576, -1.80292
106.581, -1.80139
106.586, -1.79987
106.591, -1.79834
106.596, -1.79681
106.602, -1.79527
106.607, -1.79374
106.612, -1.7922
106.617, -1.79066
106.622, -1.78912
106.628, -1.78758
106.633, -1.78603
106.638, -1.78448
106.643, -1.78293
106.648, -1.78138
106.654, -1.77983
106.659, -1.77827
106.664, -1.77671
106.669, -1.77515
106.674, -1.77359
106.68, -1.77202
106.685, -1.77046
106.69, -1.76889
106.695, -1.76732
106.7, -1.76574
106.706, -1.76417
106.711, -1.76259
106.716, -1.76101
106.721, -1.75943
106.726, -1.75784
106.732, -1.75625
106.737, -1.75467
106.742, -1.75308
106.747, -1.75148
106.752, -1.74989
106.758, -1.74829
106.763, -1.74669
106.768, -1.74509
106.773, -1.74349
106.778, -1.74188
106.784, -1.74027
106.789, -1.73866
106.794, -1.73705
106.799, -1.73544
106.804, -1.73382
106.81, -1.7322
106.815, -1.73058
106.82, -1.72896
106.825, -1.72733
106.83, -1.72571
106.835, -1.72408
106.841, -1.72245
106.846, -1.72081
106.851, -1.71918
106.856, -1.71754
106.861, -1.7159
106.867, -1.71426
106.872, -1.71261
106.877, -1.71097
106.882, -1.70932
106.887, -1.70767
106.892, -1.70602
106.898, -1.70436
106.903, -1.70271
106.908, -1.70105
106.913, -1.69939
106.918, -1.69772
106.923, -1.69606
106.929, -1.69439
106.934, -1.69272
106.939, -1.69105
106.944, -1.68938
106.949, -1.6877
106.954, -1.68602
106.96, -1.68434
106.965, -1.68266
106.97, -1.68098
106.975, -1.67929
106.98, -1.6776
106.985, -1.67591
106.991, -1.67422
106.996, -1.67252
107.001, -1.67083
107.006, -1.66913
107.011, -1.66743
107.016, -1.66572
107.022, -1.66402
107.027, -1.66231
107.032, -1.6606
107.037, -1.65889
107.042, -1.65717
107.047, -1.65546
107.053, -1.65374
107.058, -1.65202
107.063, -1.6503
107.068, -1.64857
107.073, -1.64684
107.078, -1.64512
107.083, -1.64338
107.089, -1.64165
107.094, -1.63992
107.099, -1.63818
107.104, -1.63644
107.109, -1.6347
107.114, -1.63295
107.119, -1.63121
107.125, -1.62946
107.13, -1.62771
107.135, -1.62596
107.14, -1.6242
107.145, -1.62245
107.15, -1.62069
107.155, -1.61893
107.161, -1.61717
107.166, -1.6154
107.171, -1.61363
107.176, -1.61186
107.181, -1.61009
107.186, -1.60832
107.191, -1.60654
107.197, -1.60477
107.202, -1.60299
107.207, -1.60121
107.212, -1.59942
107.217, -1.59764
107.222, -1.59585
107.227, -1.59406
107.232, -1.59226
107.238, -1.59047
107.243, -1.58867
107.248, -1.58687
107.253, -1.58507
107.258, -1.58327
107.263, -1.58147
107.268, -1.57966
107.273, -1.57785
107.279, -1.57604
107.284, -1.57422
107.289, -1.57241
107.294, -1.57059
107.299, -1.56877
107.304, -1.56695
107.309, -1.56512
107.314, -1.5633
107.32, -1.56147
107.325, -1.55964
107.33, -1.55781
107.335, -1.55597
107.34, -1.55413
107.345, -1.5523
107.35, -1.55045
107.355, -1.54861
107.36, -1.54677
107.366, -1.54492
107.371, -1.54307
107.376, -1.54122
107.381, -1.53936
107.386, -1.53751
107.391, -1.53565
107.396, -1.53379
107.401, -1.53193
107.406, -1.53006
107.411, -1.5282
107.417, -1.52633
107.422, -1.52446
107.427, -1.52258
107.432, -1.52071
107.437, -1.51883
107.442, -1.51695
107.447, -1.51507
107.452, -1.51319
107.457, -1.5113
107.462, -1.50941
107.468, -1.50752
107.473, -1.50563
107.478, -1.50374
107.483, -1.50184
107.488, -1.49994
107.493, -1.49804
107.498, -1.49614
107.503, -1.49424
107.508, -1.49233
107.513, -1.49042
107.518, -1.48851
107.524, -1.4866
107.529, -1.48468
107.534, -1.48276
107.539, -1.48085
107.544, -1.47892
107.549, -1.477
107.554, -1.47507
107.559, -1.47315
107.564, -1.47122
107.569, -1.46928
107.574, -1.46735
107.579, -1.46541
107.584, -1.46348
107.59, -1.46154
107.595, -1.45959
107.6, -1.45765
107.605, -1.4557
107.61, -1.45375
107.615, -1.4518
107.62, -1.44985
107.625, -1.44789
107.63, -1.44594
107.635, -1.44398
107.64, -1.44201
107.645, -1.44005
107.65, -1.43808
107.655, -1.43612
107.661, -1.43415
107.666, -1.43217
107.671, -1.4302
107.676, -1.42822
107.681, -1.42624
107.686, -1.42426
107.691, -1.42228
107.696, -1.4203
107.701, -1.41831
107.706, -1.41632
107.711, -1.41433
107.716, -1.41234
107.721, -1.41034
107.726, -1.40834
107.731, -1.40634
107.736, -1.40434
107.741, -1.40234
107.746, -1.40033
107.751, -1.39832
107.757, -1.39631
107.762, -1.3943
107.767, -1.39229
107.772, -1.39027
107.777, -1.38825
107.782, -1.38623
107.787, -1.38421
107.792, -1.38218
107.797, -1.38016
107.802, -1.37813
107.807, -1.3761
107.812, -1.37406
107.817, -1.37203
107.822, -1.36999
107.827, -1.36795
107.832, -1.36591
107.837, -1.36386
107.842, -1.36182
107.847, -1.35977
107.852, -1.35772
107.857, -1.35567
107.862, -1.35361
107.867, -1.35156
107.872, -1.3495
107.877, -1.34744
107.882, -1.34538
107.887, -1.34331
107.892, -1.34124
107.897, -1.33918
107.903, -1.33711
107.908, -1.33503
107.913, -1.33296
107.918, -1.33088
107.923, -1.3288
107.928, -1.32672
107.933, -1.32464
107.938, -1.32255
107.943, -1.32046
107.948, -1.31837
107.953, -1.31628
107.958, -1.31419
107.963, -1.31209
107.968, -1.31
107.973, -1.3079
107.978, -1.30579
107.983, -1.30369
107.988, -1.30158
107.993, -1.29948
107.998, -1.29737
108.003, -1.29525
108.008, -1.29314
108.013, -1.29102
108.018, -1.28891
108.023, -1.28679
108.028, -1.28466
108.033, -1.28254
108.038, -1.28041
108.043, -1.27828
108.048, -1.27615
108.053, -1.27402
108.058, -1.27189
108.063, -1.26975
108.068, -1.26761
108.073, -1.26547
108.078, -1.26333
108.083, -1.26118
108.088, -1.25904
108.093, -1.25689
108.098, -1.25474
108.103, -1.25258
108.108, -1.25043
108.113, -1.24827
108.118, -1.24611
108.123, -1.24395
108.128, -1.24179
108.133, -1.23962
108.138, -1.23746
108.143, -1.23529
108.148, -1.23312
108.153, -1.23094
108.157, -1.22877
108.162, -1.22659
108.167, -1.22441
108.172, -1.22223
108.177, -1.22005
108.182, -1.21786
108.187, -1.21568
108.192, -1.21349
108.197, -1.2113
108.202, -1.2091
108.207, -1.20691
108.212, -1.20471
108.217, -1.20251
108.222, -1.20031
108.227, -1.19811
108.232, -1.1959
108.237, -1.1937
108.242, -1.19149
108.247, -1.18927
108.252, -1.18706
108.257, -1.18485
108.262, -1.18263
108.267, -1.18041
108.272, -1.17819
108.277, -1.17597
108.282, -1.17374
108.287, -1.17151
108.292, -1.16929
108.297, -1.16705
108.301, -1.16482
108.306, -1.16259
108.311, -1.16035
108.316, -1.15811
108.321, -1.15587
108.326, -1.15363
108.331, -1.15138
108.336, -1.14914
108.341, -1.14689
108.346, -1.14464
108.351, -1.14238
108.356, -1.14013
108.361, -1.13787
108.366, -1.13561
108.371, -1.13335
108.376, -1.13109
108.381, -1.12883
108.386, -1.12656
108.39, -1.12429
108.395, -1.12202
108.4, -1.11975
108.405, -1.11748
108.41, -1.1152
108.415, -1.11292
108.42, -1.11064
108.425, -1.10836
108.43, -1.10608
108.435, -1.10379
108.44, -1.1015
108.445, -1.09921
108.45, -1.09692
108.455, -1.09463
108.46, -1.09233
108.464, -1.09003
108.469, -1.08774
108.474, -1.08543
108.479, -1.08313
108.484, -1.08083
108.489, -1.07852
108.494, -1.07621
108.499, -1.0739
108.504, -1.07159
108.509, -1.06927
108.514, -1.06695
108.519, -1.06463
108.523, -1.06231
108.528, -1.05999
108.533, -1.05767
108.538, -1.05534
108.543, -1.05301
108.548, -1.05068
108.553, -1.04835
108.558, -1.04602
108.563, -1.04368
108.568, -1.04134
108.573, -1.039
108.577, -1.03666
108.582, -1.03432
108.587, -1.03197
108.592, -1.02962
108.597, -1.02727
108.602, -1.02492
108.607, -1.02257
108.612, -1.02022
108.617, -1.01786
108.622, -1.0155
108.626, -1.01314
108.631, -1.01078
108.636, -1.00841
108.641, -1.00605
108.646, -1.00368
108.651, -1.00131
108.656, -0.998935
108.661, -0.996561
108.666, -0.994185
108.67, -0.991807
108.675, -0.989427
108.68, -0.987045
108.685, -0.984662
108.69, -0.982276
108.695, -0.979889
108.7, -0.977499
108.705, -0.975108
108.709, -0.972715
108.714, -0.970319
108.719, -0.967922
108.724, -0.965523
108.729, -0.963122
108.734, -0.960719
108.739, -0.958314
108.744, -0.955907
108.748, -0.953498
108.753, -0.951087
108.758, -0.948674
108.763, -0.946259
108.768, -0.943842
108.773, -0.941423
108.778, -0.939002
108.783, -0.936579
108.787, -0.934154
108.792, -0.931728
108.797, -0.929299
108.802, -0.926868
108.807, -0.924435
108.812, -0.922
108.817, -0.919563
108.821, -0.917124
108.826, -0.914683
108.831, -0.91224
108.836, -0.909795
108.841, -0.907347
108.846, -0.904898
108.851, -0.902447
108.855, -0.899994
108.86, -0.897538
108.865, -0.895081
108.87, -0.892621
108.875, -0.89016
108.88, -0.887696
108.884, -0.885231
108.889, -0.882763
108.894, -0.880293
108.899, -0.877821
108.904, -0.875347
108.909, -0.872871
108.913, -0.870393
108.918, -0.867912
108.923, -0.86543
108.928, -0.862945
108.933, -0.860459
108.938, -0.85797
108.942, -0.855479
108.947, -0.852986
108.952, -0.850491
108.957, -0.847994
108.962, -0.845494
108.967, -0.842993
108.971, -0.840489
108.976, -0.837983
108.981, -0.835475
108.986, -0.832965
108.991, -0.830453
108.996, -0.827939
109, -0.825422
109.005, -0.822903
109.01, -0.820382
109.015, -0.817859
109.02, -0.815334
109.024, -0.812807
109.029, -0.810277
109.034, -0.807745
109.039, -0.805211
109.044, -0.802675
109.048, -0.800137
109.053, -0.797596
109.058, -0.795053
109.063, -0.792508
109.068, -0.789961
109.072, -0.787412
109.077, -0.78486
109.082, -0.782306
109.087, -0.77975
109.092, -0.777192
109.096, -0.774631
109.101, -0.772068
109.106, -0.769503
109.111, -0.766936
109.116, -0.764367
109.12, -0.761795
109.125, -0.759221
109.13, -0.756644
109.135, -0.754066
109.139, -0.751485
109.144, -0.748902
109.149, -0.746317
109.154, -0.743729
109.159, -0.741139
109.163, -0.738547
109.168, -0.735952
109.173, -0.733356
109.178, -0.730756
109.182, -0.728155
109.187, -0.725551
109.192, -0.722945
109.197, -0.720337
109.202, -0.717726
109.206, -0.715113
109.211, -0.712498
109.216, -0.709881
109.221, -0.707261
109.225, -0.704638
109.23, -0.702014
109.235, -0.699387
109.24, -0.696758
109.244, -0.694126
109.249, -0.691492
109.254, -0.688856
109.259, -0.686217
109.263, -0.683576
109.268, -0.680933
109.273, -0.678287
109.278, -0.675639
109.282, -0.672988
109.287, -0.670335
109.292, -0.66768
109.297, -0.665023
109.301, -0.662362
109.306, -0.6597
109.311, -0.657035
109.315, -0.654368
109.32, -0.651698
109.325, -0.649026
109.33, -0.646352
109.334, -0.643675
109.339, -0.640996
109.344, -0.638314
109.349, -0.63563
109.353, -0.632943
109.358, -0.630254
109.363, -0.627563
109.367, -0.624869
109.372, -0.622172
109.377, -0.619474
109.382, -0.616772
109.386, -0.614069
109.391, -0.611363
109.396, -0.608654
109.4, -0.605943
109.405, -0.603229
109.41, -0.600513
109.414, -0.597795
109.419, -0.595074
109.424, -0.59235
109.429, -0.589625
109.433, -0.586896
109.438, -0.584165
109.443, -0.581432
109.447, -0.578696
109.452, -0.575957
109.457, -0.573216
109.461, -0.570473
109.466, -0.567727
109.471, -0.564978
109.475, -0.562227
109.48, -0.559474
109.485, -0.556718
109.49, -0.553959
109.494, -0.551198
109.499, -0.548434
109.504, -0.545668
109.508, -0.5429
109.513, -0.540128
109.518, -0.537355
109.522, -0.534579
109.527, -0.5318
109.532, -0.529019
109.536, -0.526236
109.541, -0.52345
109.546, -0.520662
109.55, -0.517872
109.555, -0.515079
109.56, -0.512284
109.564, -0.509487
109.569, -0.506687
109.573, -0.503885
109.578, -0.501081
109.583, -0.498274
109.587, -0.495465
109.592, -0.492654
109.597, -0.489841
109.601, -0.487025
109.606, -0.484208
109.611, -0.481388
109.615, -0.478566
109.62, -0.475742
109.625, -0.472916
109.629, -0.470087
109.634, -0.467257
109.638, -0.464424
109.643, -0.461589
109.648, -0.458753
109.652, -0.455914
109.657, -0.453073
109.662, -0.45023
109.666, -0.447385
109.671, -0.444538
109.676, -0.44169
109.68, -0.438839
109.685, -0.435986
109.689, -0.433131
109.694, -0.430275
109.699, -0.427416
109.703, -0.424556
109.708, -0.421693
109.712, -0.418829
109.717, -0.415963
109.722, -0.413095
109.726, -0.410226
109.731, -0.407354
109.736, -0.404481
109.74, -0.401606
109.745, -0.398729
109.749, -0.395851
109.754, -0.39297
109.759, -0.390088
109.763, -0.387204
109.768, -0.384319
109.772, -0.381432
109.777, -0.378543
109.782, -0.375653
109.786, -0.37276
109.791, -0.369867
109.795, -0.366971
109.8, -0.364074
109.805, -0.361176
109.809, -0.358276
109.814, -0.355374
109.818, -0.352471
109.823, -0.349566
